PID,MinMaxYearSpecter,TwoDecadeSpecter,MinPubYear,MaxPubYear,NPubYears,MinMaxYearSpecterNorm,IsMentee,IsMentor,StopYear,MentorStopYear
450583,0.2882944480549253,,2002,2019,18,0.016016358225273628,True,False,2006.0,
372119,0.2278256962932012,0.21740696817751115,1994,2020,27,0.008437988751600045,True,False,2003.0,
268545,0.2152224601127049,,2004,2019,16,0.013451403757044057,True,False,2005.0,
287817,0.2499501023055884,,1997,2003,7,0.035707157472226914,True,False,2002.0,
375338,0.20225271005817327,,2002,2020,19,0.010644879476745962,True,False,2005.0,
77723,0.22287977297279074,0.2237795998616804,1997,2017,21,0.010613322522513844,True,False,2001.0,
149130,0.2498920514493243,,2011,2019,9,0.027765783494369367,True,False,2014.0,
156636,0.23037277444409074,,2009,2019,11,0.02094297949491734,True,False,2012.0,
130883,0.07682023113914692,,2002,2015,14,0.005487159367081923,True,False,2001.0,
142910,0.3086481058003052,,2006,2018,13,0.02374216198463886,True,False,2008.0,
450555,0.11854320964966365,,2004,2014,11,0.010776655422696695,True,False,2005.0,
694647,0.30177950489085115,,2010,2020,11,0.027434500444622832,True,False,2011.0,
178843,0.09873108270053592,,2005,2006,2,0.04936554135026796,True,False,2006.0,
222052,0.10217583389877144,,2001,2002,2,0.05108791694938572,True,False,2001.0,
285011,0.2377572898727593,,2009,2020,12,0.019813107489396607,True,False,2014.0,
102607,0.27991065699708306,,2004,2020,17,0.016465332764534296,True,False,2003.0,
375260,0.18328413677862515,,2007,2013,7,0.026183448111232164,True,False,2012.0,
142442,0.3882387549721932,0.39841629316557775,1995,2020,26,0.014932259806622815,True,False,2003.0,
559050,0.08219594231456209,,1997,2003,7,0.01174227747350887,True,False,2001.0,
134596,0.2657816179119394,,2004,2012,9,0.029531290879104374,True,False,2007.0,
149961,0.05887978456349562,,2000,2003,4,0.014719946140873906,True,False,2002.0,
434452,0.30468431265242435,,2004,2017,14,0.021763165189458884,True,False,2011.0,
158275,0.20456662197604664,,2002,2016,15,0.01363777479840311,True,False,2008.0,
382967,0.1696546289802972,,2003,2010,8,0.02120682862253715,True,False,2006.0,
253457,0.28236001985574577,,2009,2020,12,0.023530001654645482,True,False,2012.0,
154045,0.14425364226376133,,1996,2000,5,0.028850728452752265,True,False,2005.0,
224401,0.2724164527543894,,2009,2019,11,0.024765132068580855,True,False,2009.0,
601927,0.31718233508466986,0.31718233508466986,2001,2020,20,0.015859116754233495,True,False,2004.0,
1604,0.2175578562239172,,2003,2020,18,0.0120865475679954,True,False,2004.0,
137145,0.16842463243469616,,2010,2020,11,0.015311330221336015,True,False,2011.0,
148382,0.1796273343007462,,1994,2007,14,0.012830523878624728,True,False,2005.0,
157575,0.11778216032069927,,2008,2016,9,0.013086906702299918,True,False,2009.0,
152197,0.0784823451394509,,2000,2002,3,0.0261607817131503,True,False,2000.0,
135530,0.09393333510142762,,2005,2007,3,0.031311111700475874,True,False,2006.0,
158736,0.2397109846558419,,2001,2007,7,0.03424442637940599,True,False,2004.0,
679961,0.16275468386823416,,2010,2012,3,0.05425156128941139,True,False,2012.0,
244091,0.23028155295744304,,2004,2019,16,0.01439259705984019,True,False,2009.0,
457400,0.1440830473957916,,2005,2009,5,0.028816609479158324,True,False,2012.0,
238136,0.2215112412221036,,2010,2017,8,0.02768890515276295,True,False,2012.0,
643534,0.06731218396090981,,1999,2002,4,0.016828045990227452,True,False,2002.0,
545853,0.2417510465416501,0.2417510465416501,2001,2020,20,0.012087552327082505,True,False,2001.0,
179615,0.2128282089487278,,2010,2019,10,0.02128282089487278,True,False,2011.0,
504877,0.2987908296049984,,2004,2020,17,0.017575931153235202,True,False,2004.0,
451147,0.2528004600982533,,2011,2019,9,0.028088940010917034,True,False,2010.0,
145336,0.2242067580597865,0.2107447490742345,1996,2017,22,0.01019121627544484,True,False,2003.0,
412383,0.2342803316375566,0.23461556232702005,2000,2020,21,0.011156206268455076,True,False,2013.0,
144113,0.15165613066896474,,2006,2011,6,0.025276021778160792,True,False,2009.0,
439907,0.2895532436420004,,2006,2020,15,0.01930354957613336,True,False,2012.0,
529032,0.3147026923310545,,2006,2020,15,0.02098017948873697,True,False,2008.0,
256462,0.20894140998690414,,2005,2020,16,0.013058838124181509,True,False,2011.0,
180753,0.1608235412008871,,2007,2011,5,0.03216470824017742,True,False,2009.0,
139213,0.2330103688020509,,2005,2020,16,0.01456314805012818,True,False,2007.0,
148719,0.13557466857725164,,2003,2004,2,0.06778733428862582,True,False,2004.0,
397431,0.2153364241797977,,2007,2020,14,0.015381173155699836,True,False,2011.0,
9571,0.2978913764391195,,2007,2017,11,0.027081034221738135,True,False,2007.0,
262709,0.26493966389454743,,2010,2018,9,0.029437740432727493,True,False,2012.0,
441371,0.06304038388715394,,2002,2006,5,0.012608076777430787,True,False,2004.0,
527241,0.03938494491653978,,2004,2006,3,0.013128314972179927,True,False,2006.0,
385074,0.14115348583451953,,2004,2011,8,0.01764418572931494,True,False,2007.0,
184783,0.12702301393960602,,2009,2013,5,0.025404602787921206,True,False,2014.0,
176220,0.2458155939653352,,2007,2020,14,0.017558256711809658,True,False,2008.0,
139181,0.2630461651685578,,2002,2020,19,0.013844535008871462,True,False,2009.0,
139556,0.12541307691486714,,2005,2007,3,0.04180435897162238,True,False,2007.0,
463524,0.204581990144316,,2009,2017,9,0.022731332238257334,True,False,2011.0,
670744,0.13711339540419484,,2005,2009,5,0.02742267908083897,True,False,2007.0,
397156,0.13153436838389293,,2007,2011,5,0.026306873676778586,True,False,2009.0,
273965,0.2531264090868365,0.27548907989076504,1997,2020,24,0.01054693371195152,True,False,2010.0,
160227,0.10982768724047397,,2006,2017,12,0.009152307270039498,True,False,2010.0,
140948,0.05640329597911356,,2005,2009,5,0.011280659195822712,True,False,2007.0,
134221,0.04907465182280812,,1998,2010,13,0.003774973217139086,True,False,2001.0,
259671,0.038353926754662336,,1999,2003,5,0.007670785350932467,True,False,2002.0,
385461,0.1911592490953582,,2004,2009,6,0.031859874849226366,True,False,2008.0,
256751,0.30671377317221543,,2003,2020,18,0.01703965406512308,True,False,2010.0,
146383,0.14972620878145376,,2003,2006,4,0.03743155219536344,True,False,2005.0,
200023,0.13774892750818482,,2006,2019,14,0.009839209107727486,True,False,2009.0,
95181,0.0629442134943915,,1999,2001,3,0.0209814044981305,True,False,2001.0,
534596,0.19170396878530246,,2007,2011,5,0.038340793757060496,True,False,2008.0,
178933,0.23254307587048864,0.1847518419433779,1996,2020,25,0.009301723034819546,True,False,2006.0,
203238,0.1551938657403901,,2012,2020,9,0.017243762860043345,True,False,2010.0,
161130,0.2895252696877364,,2003,2020,18,0.016084737204874244,True,False,2007.0,
362180,0.32221246065243064,,2003,2012,10,0.03222124606524306,True,False,2003.0,
474726,0.27796081830257313,,2003,2020,18,0.015442267683476285,True,False,2012.0,
160172,0.2697340004801804,,2005,2019,15,0.017982266698678695,True,False,2008.0,
173071,0.2703202983134639,,2001,2013,13,0.020793869101035683,True,False,2005.0,
145861,0.3189786246141859,,2000,2015,16,0.01993616403838662,True,False,2007.0,
154141,0.05285507910694731,,2006,2007,2,0.026427539553473656,True,False,2006.0,
135238,0.3339306907159637,0.33173192107625177,2000,2020,21,0.01590146146266494,True,False,2006.0,
464303,0.12266329038183145,,2002,2010,9,0.013629254486870161,True,False,2005.0,
205281,0.045643438831533184,,2000,2000,1,0.045643438831533184,True,False,2004.0,
137336,0.276256565848995,,2006,2020,15,0.018417104389933,True,False,2008.0,
144565,0.17409155633814946,,2004,2015,12,0.014507629694845788,True,False,2005.0,
149143,0.27433886997831913,,2012,2015,4,0.06858471749457978,True,False,2014.0,
386782,0.15595126156977185,,2009,2020,12,0.012995938464147655,True,False,2011.0,
64342,0.115029692106598,,2005,2009,5,0.0230059384213196,True,False,2007.0,
467242,0.13065713975535562,,2009,2010,2,0.06532856987767781,True,False,2009.0,
468560,0.16748782330212514,,2004,2019,16,0.010467988956382821,True,False,2008.0,
457469,0.17588153568524256,,2011,2015,5,0.035176307137048515,True,False,2014.0,
439423,0.10867054306944997,,2011,2013,3,0.03622351435648332,True,False,2012.0,
3934,0.3678826693413904,0.32104701242968264,1993,2020,28,0.013138666762192514,True,False,2000.0,
439422,0.06736513469145605,,2007,2010,4,0.016841283672864013,True,False,2009.0,
166548,0.24128567997052885,,2009,2018,10,0.024128567997052885,True,False,2014.0,
151560,0.2552676359382,,2007,2020,14,0.018233402567014285,True,False,2009.0,
143544,0.2642018747183901,,2009,2020,12,0.022016822893199173,True,False,2013.0,
55209,0.244412140976704,0.22513713971543653,1996,2020,25,0.00977648563906816,True,False,2000.0,
187399,0.2500191475641739,,2001,2005,5,0.05000382951283479,True,False,2006.0,
689349,0.1329805303625807,,2004,2010,7,0.018997218623225814,True,False,2008.0,
427619,0.2504693052891778,,2004,2020,17,0.014733488546422225,True,False,2009.0,
487278,0.18520768653119046,,2013,2017,5,0.03704153730623809,True,False,2009.0,
495634,0.2697973826587177,,2005,2007,3,0.08993246088623924,True,False,2006.0,
143733,0.17867762163145484,,2000,2005,6,0.029779603605242472,True,False,2002.0,
145447,0.1137379722943861,,2005,2010,6,0.018956328715731018,True,False,2008.0,
135907,0.23274816939898976,0.2217928620040696,1998,2019,22,0.010579462245408625,True,False,2000.0,
387229,0.10296056640079047,,2006,2009,4,0.02574014160019762,True,False,2008.0,
134763,0.3044669685151565,0.2914353392452789,1999,2020,22,0.01383940765977984,True,False,2008.0,
172594,0.24248645888318804,,2005,2016,12,0.020207204906932338,True,False,2010.0,
463935,0.1863385677145921,,2005,2012,8,0.02329232096432401,True,False,2009.0,
636514,0.2232695062074984,,2009,2019,11,0.02029722783704531,True,False,2012.0,
490440,0.2675432653016678,,1999,2013,15,0.01783621768677785,True,False,2005.0,
238667,0.10247985781340324,,2008,2010,3,0.03415995260446775,True,False,2009.0,
291268,0.2255639487625515,,2004,2020,17,0.013268467574267737,True,False,2008.0,
529031,0.14495661395815185,,2006,2016,11,0.013177873996195622,True,False,2008.0,
64967,0.1597238716932121,,2007,2014,8,0.01996548396165151,True,False,2014.0,
177049,0.14064190898976425,,2004,2005,2,0.07032095449488213,True,False,2005.0,
155484,0.17211776715866806,,2011,2017,7,0.024588252451238295,True,False,2012.0,
600290,0.2584043914219062,,2004,2011,8,0.03230054892773827,True,False,2006.0,
267577,0.22955650498623845,,2004,2013,10,0.022955650498623845,True,False,2009.0,
155379,0.09509642667349287,,2014,2017,4,0.023774106668373218,True,False,2012.0,
496754,0.28202777429375003,,1982,1998,17,0.016589869076102944,True,False,2000.0,
463577,0.22080745138415608,,2002,2010,9,0.02453416126490623,True,False,2009.0,
385781,0.2658878459548648,,2007,2014,8,0.0332359807443581,True,False,2009.0,
464052,0.1414545812117446,,2002,2007,6,0.023575763535290766,True,False,2004.0,
161388,0.31326129630301197,,2002,2020,19,0.016487436647526946,True,False,2007.0,
217794,0.2285594177831525,,1997,2011,15,0.015237294518876834,True,False,2002.0,
239031,0.1722936828880086,,2007,2015,9,0.019143742543112064,True,False,2009.0,
650709,0.2089768075557412,0.2631494688862337,1968,2020,53,0.003942958633127192,True,False,2000.0,
142552,0.16268724238773294,,2006,2018,13,0.012514403260594841,True,False,2009.0,
142616,0.2043947307938027,0.1670241848011088,1970,2011,42,0.0048665412093762545,True,False,2008.0,
230950,0.14171404793321718,0.14171404793321718,2000,2019,20,0.007085702396660859,True,False,2006.0,
181481,0.12226038356939847,,2006,2013,8,0.01528254794617481,True,False,2011.0,
277837,0.10043516520252488,,2011,2013,3,0.03347838840084163,True,False,2013.0,
135699,0.3513976488094664,0.3372703445590449,1995,2020,26,0.013515294184979477,True,False,2006.0,
650256,0.19124805175238,,2000,2003,4,0.047812012938095,True,False,2003.0,
461296,0.2394934459322621,0.2394934459322621,1999,2018,20,0.011974672296613104,True,False,2008.0,
451653,0.17283458383575476,,2006,2012,7,0.02469065483367925,True,False,2008.0,
482991,0.2383206130345377,,2012,2015,4,0.05958015325863442,True,False,2013.0,
149644,0.13446349619914952,,2010,2013,4,0.03361587404978738,True,False,2013.0,
152683,0.07185495980234445,,2002,2009,8,0.008981869975293056,True,False,2006.0,
248681,0.2907753390165547,,1999,2005,7,0.0415393341452221,True,False,2004.0,
171862,0.11419082106676524,,2003,2009,7,0.01631297443810932,True,False,2005.0,
555963,0.1619923256156459,,2006,2010,5,0.032398465123129175,True,False,2010.0,
432802,0.2434881749886939,,2003,2020,18,0.013527120832705217,True,False,2005.0,
27818,0.2094503078216524,,2003,2020,18,0.011636128212314021,True,False,2005.0,
161777,0.3654481251406013,,2002,2014,13,0.028111394241584715,True,False,2008.0,
503578,0.14066676598642874,,2001,2007,7,0.020095252283775535,True,False,2004.0,
462042,0.043503699641672285,,2001,2002,2,0.021751849820836142,True,False,2003.0,
400208,0.25312336463457996,,2004,2020,17,0.014889609684387057,True,False,2006.0,
407767,0.10086374156355636,,2007,2008,2,0.05043187078177818,True,False,2008.0,
157737,0.06878055525435314,,2000,2003,4,0.017195138813588286,True,False,2003.0,
414311,0.2837321522885448,0.2837321522885448,1997,2016,20,0.01418660761442724,True,False,2012.0,
630522,0.10135823988094884,,2009,2016,8,0.012669779985118606,True,False,2009.0,
435026,0.2111427648147577,0.0,1981,2020,40,0.0052785691203689426,True,False,2007.0,
156282,0.0833434132725072,,2004,2009,6,0.013890568878751201,True,False,2009.0,
464516,0.1692889938889934,,1998,2008,11,0.015389908535363038,True,False,2001.0,
387279,0.11813793024512985,,2003,2009,7,0.016876847177875694,True,False,2004.0,
264717,0.17568126385034444,,2005,2016,12,0.014640105320862037,True,False,2013.0,
148976,0.1961865850859128,,2013,2020,8,0.0245233231357391,True,False,2013.0,
385076,0.2551700856478352,,2003,2020,18,0.014176115869324178,True,False,2008.0,
156852,0.09812756656843637,,2008,2012,5,0.019625513313687275,True,False,2010.0,
545661,0.1697564816004552,,2004,2005,2,0.0848782408002276,True,False,2006.0,
182457,0.24631776968879224,,1999,2013,15,0.016421184645919483,True,False,2004.0,
144131,0.08934732703056464,,2009,2012,4,0.02233683175764116,True,False,2012.0,
484649,0.2412590409338353,,2011,2020,10,0.02412590409338353,True,False,2012.0,
202896,0.17967657989173208,,2000,2016,17,0.010569210581866592,True,False,2000.0,
152263,0.15926977660223318,,2003,2009,7,0.022752825228890456,True,False,2005.0,
145306,0.2890529556869059,0.2860758200143604,1997,2020,24,0.01204387315362108,True,False,2002.0,
157789,0.31535256388322713,,2013,2020,8,0.03941907048540339,True,False,2012.0,
137626,0.2912726341937242,,2007,2019,13,0.022405587245671092,True,False,2013.0,
440006,0.1338034899395152,,2004,2007,4,0.0334508724848788,True,False,2004.0,
408046,0.05773590971992248,,2008,2010,3,0.01924530323997416,True,False,2008.0,
200126,0.15876369862411982,,2011,2014,4,0.039690924656029955,True,False,2013.0,
466986,0.12244459590188085,,2001,2006,6,0.020407432650313476,True,False,2002.0,
372550,0.2437637794515801,,2006,2020,15,0.01625091863010534,True,False,2009.0,
230938,0.22243593542442552,0.1994340070466556,1997,2020,24,0.00926816397601773,True,False,2004.0,
13115,0.26383037232461604,,2011,2020,10,0.026383037232461604,True,False,2013.0,
157424,0.317130146639319,,2004,2020,17,0.018654714508195235,True,False,2007.0,
238690,0.2769414574813965,,2003,2020,18,0.015385636526744248,True,False,2006.0,
773869,0.1362647386224532,,2008,2018,11,0.012387703511132109,True,False,2010.0,
146958,0.19296327066603106,,2002,2007,6,0.032160545111005176,True,False,2005.0,
185193,0.2018578188039625,,1998,2000,3,0.06728593960132083,True,False,2001.0,
95899,0.28893668067061884,,2003,2019,17,0.016996275333565816,True,False,2009.0,
251361,0.22662417449421185,,2009,2017,9,0.025180463832690205,True,False,2011.0,
140380,0.1410863415158592,,2010,2013,4,0.0352715853789648,True,False,2012.0,
362400,0.21142197439011548,,2002,2009,8,0.026427746798764435,True,False,2003.0,
138044,0.1880051464146421,,2002,2008,7,0.026857878059234588,True,False,2005.0,
148601,0.2489545048334213,,2004,2020,17,0.014644382637260075,True,False,2009.0,
138171,0.2459222563943461,,2003,2020,18,0.013662347577463672,True,False,2005.0,
161030,0.2630105498737732,,2008,2020,13,0.020231580759521015,True,False,2011.0,
490412,0.2407965468157575,,2007,2020,14,0.017199753343982677,True,False,2010.0,
613559,0.08638299476368125,,2005,2012,8,0.010797874345460156,True,False,2005.0,
147868,0.06828038766910696,,2001,2005,5,0.013656077533821392,True,False,2006.0,
561744,0.2386102838483043,0.24065730064906946,2000,2020,21,0.011362394468966872,True,False,2006.0,
151380,0.1716990725516251,,2002,2003,2,0.08584953627581254,True,False,2002.0,
774323,0.2431368834960953,0.2431368834960953,2001,2020,20,0.012156844174804764,True,False,2000.0,
726123,0.2167248409873554,,2008,2014,7,0.0309606915696222,True,False,2012.0,
160318,0.17689443816757675,,2008,2020,13,0.01360726447442898,True,False,2007.0,
131496,0.09674070735313764,,2001,2001,1,0.09674070735313764,True,False,2001.0,
726609,0.2862992728932662,,2004,2019,16,0.017893704555829136,True,False,2006.0,
670181,0.09676352453666116,,2002,2004,3,0.03225450817888705,True,False,2003.0,
175819,0.2483480960945157,,2010,2020,11,0.02257709964495597,True,False,2012.0,
197822,0.1389387485719933,,2006,2014,9,0.015437638730221477,True,False,2013.0,
440241,0.08646315232094688,,2006,2014,9,0.009607016924549653,True,False,2011.0,
94939,0.055883496194341416,,2000,2001,2,0.027941748097170708,True,False,2000.0,
410203,0.19444247840808232,,2012,2018,7,0.02777749691544033,True,False,2014.0,
132902,0.10568551177216788,,2011,2016,6,0.01761425196202798,True,False,2013.0,
157628,0.2312773476129077,,2009,2019,11,0.021025213419355246,True,False,2011.0,
652576,0.10256800569661156,,1999,2006,8,0.012821000712076445,True,False,2002.0,
434667,0.2017280977028688,,2012,2016,5,0.040345619540573766,True,False,2014.0,
159832,0.26521946835857035,,2004,2020,17,0.015601145197562963,True,False,2009.0,
616760,0.22281429520064933,,2006,2009,4,0.05570357380016233,True,False,2008.0,
424801,0.2311156928814237,,2000,2016,17,0.013595040757730806,True,False,2004.0,
143521,0.19389312209187776,,2006,2018,13,0.014914855545529059,True,False,2012.0,
462019,0.14738035686612388,,2006,2011,6,0.024563392811020646,True,False,2014.0,
484599,0.1674916956799247,,2010,2013,4,0.041872923919981174,True,False,2011.0,
140388,0.1451598360070515,,2002,2006,5,0.029031967201410304,True,False,2005.0,
30081,0.16589218524148716,,2010,2016,7,0.023698883605926736,True,False,2006.0,
525037,0.24453872641855115,,2007,2011,5,0.04890774528371023,True,False,2010.0,
559049,0.3335970443748452,0.24553184353892205,1997,2020,24,0.013899876848951885,True,False,2000.0,
178372,0.20495728263669727,,2004,2013,10,0.020495728263669726,True,False,2006.0,
157430,0.2731529666330018,0.2778341750538916,1998,2020,23,0.011876215940565297,True,False,2008.0,
143560,0.2666125651947457,,2007,2020,14,0.01904375465676755,True,False,2010.0,
297426,0.2994568188578908,0.2986258332172073,2000,2020,21,0.01425984851704242,True,False,2002.0,
568593,0.2566092681583652,0.2557173217950803,2000,2020,21,0.012219488959922153,True,False,2009.0,
426008,0.2864974892948256,,2008,2017,10,0.02864974892948256,True,False,2011.0,
241533,0.2615189909042573,,2002,2020,19,0.013764157416013542,True,False,2006.0,
170280,0.2606295478726784,,2002,2020,19,0.01371734462487781,True,False,2006.0,
142653,0.2997820932079765,,2003,2020,18,0.016654560733776472,True,False,2006.0,
146522,0.12848254195817874,,2005,2013,9,0.014275837995353194,True,False,2009.0,
177956,0.2313633793891999,,2005,2020,16,0.014460211211824994,True,False,2010.0,
657578,0.2565987464338496,,2001,2007,7,0.03665696377626423,True,False,2006.0,
414156,0.16888351354920128,,2002,2007,6,0.028147252258200212,True,False,2005.0,
216252,0.23519440659102064,,2003,2016,14,0.01679960047078719,True,False,2005.0,
182602,0.3510195237495716,0.3406119150792874,1994,2020,27,0.013000723101835986,True,False,2000.0,
591554,0.22534643971471746,0.22534643971471746,2001,2020,20,0.011267321985735873,True,False,2003.0,
291623,0.2456786448217446,,2010,2020,11,0.022334422256522237,True,False,2014.0,
390831,0.16928238542512494,,2007,2011,5,0.03385647708502499,True,False,2009.0,
154606,0.3357865330931715,,2004,2020,17,0.01975214900548068,True,False,2011.0,
133027,0.1089560670616262,,1999,2007,9,0.012106229673514022,True,False,2004.0,
774312,0.2544438762621229,,1998,2014,17,0.014967286838948405,True,False,2001.0,
442212,0.15584569764423106,,1997,1999,3,0.051948565881410357,True,False,2000.0,
465001,0.27499155780008994,0.2728564759229128,2000,2020,21,0.013094836085718568,True,False,2000.0,
136907,0.1341221557559494,,2009,2014,6,0.02235369262599157,True,False,2012.0,
490183,0.22397306033535366,,1985,2003,19,0.011788055807123877,True,False,2001.0,
435769,0.2353179186860454,,2004,2020,17,0.013842230510943847,True,False,2011.0,
97318,0.3855958812762532,,2007,2020,14,0.0275425629483038,True,False,2009.0,
405564,0.19584030222470392,,2007,2020,14,0.01398859301605028,True,False,2014.0,
600995,0.2579699319520339,,2002,2019,18,0.014331662886224105,True,False,2009.0,
103504,0.2888813018632591,,2007,2018,12,0.024073441821938258,True,False,2006.0,
153507,0.2855267999152814,,2006,2019,14,0.0203947714225201,True,False,2012.0,
522059,0.19213440409361726,,2005,2020,16,0.012008400255851079,True,False,2006.0,
219163,0.2688262713519707,,1998,2015,18,0.01493479285288726,True,False,2002.0,
438719,0.2613808904791797,,2000,2018,19,0.013756888972588404,True,False,2000.0,
488737,0.269474138952044,,2004,2021,18,0.014970785497335777,True,False,2007.0,
149586,0.15811219298987772,,1999,2005,7,0.022587456141411104,True,False,2001.0,
5425,0.12657807310919145,,1994,2002,9,0.014064230345465716,True,False,2002.0,
128335,0.14171639836745648,,1999,2005,7,0.020245199766779496,True,False,2002.0,
200037,0.2473475692353544,,2009,2013,5,0.04946951384707088,True,False,2010.0,
259791,0.10367353965583187,,2004,2007,4,0.025918384913957968,True,False,2006.0,
567037,0.3052026328664455,,2002,2019,18,0.01695570182591364,True,False,2003.0,
487413,0.3189471787828003,,2007,2021,15,0.02126314525218669,True,False,2010.0,
158527,0.20790279931927846,,2011,2018,8,0.025987849914909808,True,False,2013.0,
438693,0.19396172708375667,,2008,2020,13,0.014920132852596666,True,False,2012.0,
143170,0.07144554882735668,,2010,2015,6,0.011907591471226114,True,False,2014.0,
504883,0.16502823053014407,,2009,2012,4,0.041257057632536016,True,False,2010.0,
499320,0.19680206127585587,,2011,2016,6,0.032800343545975975,True,False,2013.0,
370041,0.23206685326540802,0.2504174110699941,1998,2020,23,0.010089863185452522,True,False,2005.0,
484501,0.33089162235311764,,2008,2020,13,0.02545320171947059,True,False,2011.0,
183814,0.15027381911902296,,1997,2001,5,0.030054763823804592,True,False,2000.0,
174651,0.1416955401751134,,2002,2007,6,0.0236159233625189,True,False,2006.0,
667493,0.13049644740005487,,2007,2010,4,0.032624111850013716,True,False,2005.0,
414310,0.22191092462001533,,2008,2012,5,0.04438218492400307,True,False,2011.0,
205378,0.1753799234657918,,2013,2020,8,0.021922490433223973,True,False,2011.0,
550368,0.22082677332438447,,2005,2020,16,0.01380167333277403,True,False,2008.0,
726119,0.22220591971238485,,2002,2008,7,0.03174370281605498,True,False,2004.0,
190561,0.2760501528402691,,2001,2015,15,0.01840334352268461,True,False,2007.0,
156839,0.2690117285291524,,2010,2020,11,0.0244556116844684,True,False,2012.0,
446856,0.19816120140880286,,2003,2018,16,0.012385075088050179,True,False,2006.0,
403333,0.11537438537480205,,2013,2015,3,0.03845812845826735,True,False,2013.0,
152148,0.1530708460269664,,2002,2005,4,0.0382677115067416,True,False,2005.0,
375639,0.2656153756895951,0.2624709167200479,2000,2020,21,0.012648351223314052,True,False,2004.0,
262731,0.06498867739175113,,2004,2009,6,0.010831446231958522,True,False,2005.0,
495526,0.152530726434268,,2000,2006,7,0.021790103776324,True,False,2003.0,
255811,0.25690561335150536,,2010,2017,8,0.03211320166893817,True,False,2013.0,
185463,0.2330610518235331,,2008,2020,13,0.017927773217194853,True,False,2012.0,
670937,0.2580087058548482,,2012,2019,8,0.032251088231856025,True,False,2012.0,
403006,0.1123227808970506,,2004,2006,3,0.03744092696568353,True,False,2007.0,
397142,0.13037043113997887,,2008,2010,3,0.04345681037999296,True,False,2011.0,
138092,0.2902518194091398,,2004,2020,17,0.017073636435831752,True,False,2006.0,
733046,0.15296107627206795,,2012,2018,7,0.021851582324581138,True,False,2013.0,
426427,0.2902378275796575,,2003,2018,16,0.018139864223728593,True,False,2009.0,
451011,0.28796363724298,,2010,2016,7,0.04113766246328286,True,False,2012.0,
65620,0.21191742503435307,,2003,2020,18,0.011773190279686282,True,False,2004.0,
151900,0.20048348407799835,,2005,2014,10,0.020048348407799836,True,False,2011.0,
149046,0.2263315422947424,,2004,2015,12,0.0188609618578952,True,False,2005.0,
165925,0.0925971436668314,,2006,2009,4,0.02314928591670785,True,False,2009.0,
136831,0.1084488946191964,,2002,2006,5,0.021689778923839283,True,False,2005.0,
193547,0.17836917151644055,0.1792709386950616,1993,2020,28,0.006370327554158591,True,False,2002.0,
147910,0.24908374113098644,,2004,2020,17,0.014651984772410967,True,False,2011.0,
558942,0.0687630787585724,,2003,2003,1,0.0687630787585724,True,False,2000.0,
482445,0.0959670512652093,,2003,2005,3,0.0319890170884031,True,False,2004.0,
467569,0.3129050759236336,,2005,2020,16,0.0195565672452271,True,False,2008.0,
241657,0.30264732271926914,,2003,2020,18,0.016813740151070507,True,False,2010.0,
137124,0.09228346022323636,,2008,2012,5,0.018456692044647272,True,False,2009.0,
137705,0.050822603135475763,,2012,2014,3,0.016940867711825253,True,False,2012.0,
137272,0.0631494896474086,,2002,2007,6,0.010524914941234767,True,False,2004.0,
661800,0.1958538560158124,,2003,2016,14,0.0139895611439866,True,False,2004.0,
183529,0.2239992036794158,,2003,2020,18,0.012444400204411989,True,False,2005.0,
447947,0.15188785823424986,,2009,2020,12,0.012657321519520821,True,False,2008.0,
136948,0.12043590585966342,,2004,2009,6,0.02007265097661057,True,False,2005.0,
283820,0.16693446031709372,,2006,2012,7,0.023847780045299104,True,False,2011.0,
146255,0.1307141801621262,,1999,2004,6,0.021785696693687698,True,False,2003.0,
153468,0.2106062085347128,,2008,2014,7,0.030086601219244686,True,False,2013.0,
585930,0.193196254965564,,2001,2012,12,0.016099687913797,True,False,2002.0,
136403,0.2332029727174457,,2006,2018,13,0.017938690209034283,True,False,2012.0,
723589,0.20586593553552648,0.20586593553552648,2000,2019,20,0.010293296776776324,True,False,2000.0,
535640,0.09290430792069262,,2001,2005,5,0.018580861584138526,True,False,2002.0,
149540,0.11815026774586113,,2009,2018,10,0.011815026774586113,True,False,2010.0,
718031,0.17140703320780035,,2011,2020,10,0.017140703320780035,True,False,2009.0,
199996,0.22908939302150125,,2006,2010,5,0.04581787860430025,True,False,2007.0,
54610,0.1495285709569626,,2010,2013,4,0.03738214273924065,True,False,2013.0,
137327,0.18118832696137965,,2004,2012,9,0.020132036329042185,True,False,2007.0,
57467,0.1993484072919976,0.16896666482471542,1991,2020,30,0.006644946909733254,False,True,,1999.0
65680,0.3221532116965214,0.2921719012726764,1972,2020,49,0.006574555340745335,False,True,,1981.0
769374,0.19773798200971607,0.17594791428794532,1978,2020,43,0.004598557721156187,False,True,,1976.0
497044,0.3330657507190552,0.3200391213368402,1976,2020,45,0.007401461127090115,False,True,,1977.0
225968,0.22513399799172248,0.23094053005643544,1997,2020,24,0.009380583249655104,False,True,,1999.0
393592,0.2776113708822482,,2002,2019,18,0.015422853937902678,False,True,,1996.0
412601,0.2947302992744501,0.2533416865060158,1994,2020,27,0.01091593701016482,False,True,,1998.0
29108,0.30026328062592783,0.2424076722244799,1953,2020,68,0.0044156364797930565,False,True,,1983.0
397881,0.2685958390130656,0.2759719615983933,1987,2020,34,0.007899877618031341,False,True,,1988.0
